# Wordlist

# DATA
ID	DOCULECT	CONCEPT	LATIN	CANTON	LONGITUDE	LATITUDE	VALUE	FORM	SEGMENTED	TOKENS	BROAD_TOKENS
8473	Courtepin	(de la) laine	lana	FR	7.1238357	46.8652994	lãṉ̇nă	lãṉ̇nă	l ã ṉ̇ n ă	l ã̠ ŋ͉ n ă̠	l a ∼ ŋ n a
8474	Dompierre	(de la) laine	lana	FR	6.990713	46.8520788	lã̩ṉ̇na	lã̩ṉ̇na	l ã̩ ṉ̇ n a	l ã̠́ ŋ͉ n a̠	l a ∼ ŋ n a
8480	Landeron	(de la) laine	lana	NE	7.066851	47.055508	lā̃n	lā̃n	l ā̃ n	l ã̠ː n	l aː ∼ n
8482	Côte-aux-Fées	(de la) laine	lana	NE	6.489867	46.866729	lḗna	lḗna	l ḗ n a	l eː n a̠	l eː n a
8485	Cerneux-Pêquignot	(de la) laine	lana	NE	6.6661454	47.0169066	lā̃nĕ̀	lā̃nĕ̀	l ā̃ n ĕ̀	l ã̠ː n ɛ̆	l aː ∼ n ɛ
8488	Plagne	(de la) laine	lana	JU	7.284885	47.1874392	lãnė̱	lãnė̱	l ã n ė̱	l ã̠ n ə͉	l a ∼ n ə
8494	Courtedoux	(de la) laine	lana	JU	7.0413733	47.4101588	lè̄̃n	lè̄̃n	l è̄̃ n	l ɛ̃ː n	l ɛː ∼ n
#
8376	Longirod	(de la) soie	seta	VD	6.2585316	46.4944282	sī̩a	sī̩a	s ī̩ a	s íː a̠	s ˈ/iː a
8385	Ormont-Dessus	(de la) soie	seta	VD	7.158066	46.3514789	sīa	sīa	s ī a	s iː a̠	s iː a
8395	Nendaz	(de la) soie	seta	VS	7.3047431	46.1855093	c̵ăy̱a	c̵ăy̱a	c̵ ă y̱ a	ʃ ă̠ j͉ a̠	ʃ a j a
8404	Laconnex	(de la) soie	seta	GE	6.0355571	46.1557721	sẅḗ	sẅḗ	s ẅ ḗ	s ɥ eː	s ɥ eː
8416	Boudry	(de la) soie	seta	NE	6.837028	46.950218	sĕ̀ya	sĕ̀ya	s ĕ̀ y a	s ɛ̆ j a̠	s ɛ j a
8388	Collombey	(de la) soie	seta	VS	6.9459222	46.2679563	sĕ̀ya	sĕ̀ya	s ĕ̀ y a	s ɛ̆ j a̠	s ɛ j a
8373	L'Auberson	(de la) soie	seta	VD	6.4590043	46.8178516	sḕya̱	sḕya̱	s ḕ y a̱	s ɛː j a̠͉	s ɛː j a
8381	Prahins	(de la) soie	seta	VD	6.7383916	46.7331778	sī̩a	sī̩a	s ī̩ a	s íː a̠	s ˈ/iː a
8392	Lourtier	(de la) soie	seta	VS	7.265844	46.049002	c̵̾ĕ̀yă	c̵̾ĕ̀yă	c̵̾ ĕ̀ y ă	ʃ ɛ̆ j ă̠	ʃ ɛ j a
8394	Conthey	(de la) soie	seta	VS	7.3083227	46.2334191	c̵ā̩y̱a	c̵ā̩y̱a	c̵ ā̩ y̱ a	ʃ á̠ː j͉ a̠	ʃ ˈ/aː j a
8400	Évolène	(de la) soie	seta	VS	7.4963134	46.1125593	c̵ằy̱ă	c̵ằy̱ă	c̵ ằ y̱ ă	ʃ ă j͉ ă̠	ʃ a j a
8401	Grimentz	(de la) soie	seta	VS	7.5763635	46.1801158	c̵ḕy̱a	c̵ḕy̱a	c̵ ḕ y̱ a	ʃ ɛː j͉ a̠	ʃ ɛː j a
8406	Hermance	(de la) soie	seta	GE	6.244375	46.302258	c̵wḗ	c̵wḗ	c̵ w ḗ	ʃ w eː	ʃ w eː
8411	Courtepin	(de la) soie	seta	FR	7.1238357	46.8652994	c̵ĕya	c̵ĕya	c̵ ĕ y a	ʃ ĕ̞ j a̠	ʃ e j a
8412	Dompierre	(de la) soie	seta	FR	6.990713	46.8520788	sĕ̀ya	sĕ̀ya	s ĕ̀ y a	s ɛ̆ j a̠	s ɛ j a
8418	Landeron	(de la) soie	seta	NE	7.066851	47.055508	sḗy	sḗy	s ḗ y	s eː j	s eː j
8420	Côte-aux-Fées	(de la) soie	seta	NE	6.489867	46.866729	sĕya	sĕya	s ĕ y a	s ĕ̞ j a̠	s e j a
8423	Cerneux-Pêquignot	(de la) soie	seta	NE	6.6661454	47.0169066	swā̀	swā̀	s w ā̀	s w aː	s w aː
8426	Plagne	(de la) soie	seta	JU	7.284885	47.1874392	săy	săy	s ă y	s ă̠ j	s a j
8432	Courtedoux	(de la) soie	seta	JU	7.0413733	47.4101588	sṓė̱	sṓė̱	s ṓ ė̱	s oː ə͉	s oː ə
#
8314	Longirod	(de la) toile	tela	VD	6.2585316	46.4944282	tā̩é̱la	tā̩é̱la	t ā̩ é̱ l a	t á̠ː e͉ l a̠	t ˈ/aː e l a
8323	Ormont-Dessus	(de la) toile	tela	VD	7.158066	46.3514789	tă̩ḕla	tă̩ḕla	t ă̩ ḕ l a	t ắ̠ ɛː l a̠	t a ɛː l a
8342	Laconnex	(de la) toile	tela	GE	6.0355571	46.1557721	tālò̱	tālò̱	t ā l ò̱	t a̠ː l ɔ͉	t aː l ɔ
8354	Boudry	(de la) toile	tela	NE	6.837028	46.950218	tāè̱la̱	tāè̱la̱	t ā è̱ l a̱	t a̠ː ɛ͉ l a̠͉	t aː ɛ l a
8326	Collombey	(de la) toile	tela	VS	6.9459222	46.2679563	tā́la	tā́la	t ā́ l a	t ɑː l a̠	t ɑː l a
8333	Nendaz	(de la) toile	tela	VS	7.3047431	46.1855093	tḕya	tḕya	t ḕ y a	t ɛː j a̠	t ɛː j a
8311	L'Auberson	(de la) toile	tela	VD	6.4590043	46.8178516	tēla̱	tēla̱	t ē l a̱	t e̞ː l a̠͉	t eː l a
8319	Prahins	(de la) toile	tela	VD	6.7383916	46.7331778	taͤ̄la	taͤ̄la	t aͤ̄ l a	t æː l a̠	t æː l a
8330	Lourtier	(de la) toile	tela	VS	7.265844	46.049002	tĕ̩̀yă	tĕ̩̀yă	t ĕ̩̀ y ă	t ɛ̆́ j ă̠	t ɛ j a
8332	Conthey	(de la) toile	tela	VS	7.3083227	46.2334191	ta̩ͤi̱ắ	ta̩ͤi̱ắ	t a̩ͤ i̱ ắ	t ǽ i͉ ɑ̆	t ˈ/æ i ɑ
8338	Évolène	(de la) toile	tela	VS	7.4963134	46.1125593	tĕ́ig̱la̱	tĕ́ig̱la̱	t ĕ́ i g̱ l a̱	t ĕ i ɡ͉͉ l a̠͉	t e i g l a
8339	Grimentz	(de la) toile	tela	VS	7.5763635	46.1801158	tĭla	tĭla	t ĭ l a	t ĭ l a̠	t ɪ l a
8344	Hermance	(de la) toile	tela	GE	6.244375	46.302258	ta̱ēla	ta̱ēla	t a̱ ē l a	t a̠͉ e̞ː l a̠	t a eː l a
8349	Courtepin	(de la) toile	tela	FR	7.1238357	46.8652994	tā̀é̱là	tā̀é̱là	t ā̀ é̱ l à	t aː e͉ l a	t aː e l a
8350	Dompierre	(de la) toile	tela	FR	6.990713	46.8520788	tāè̱là̱	tāè̱là̱	t ā è̱ l à̱	t a̠ː ɛ͉ l a͉	t aː ɛ l a
8356	Landeron	(de la) toile	tela	NE	7.066851	47.055508	taͦ̄è̱l	taͦ̄è̱l	t aͦ̄ è̱ l	t ɒ̝ː ɛ͉ l	t ɒː ɛ l
8358	Côte-aux-Fées	(de la) toile	tela	NE	6.489867	46.866729	tĕ̩̀la	tĕ̩̀la	t ĕ̩̀ l a	t ɛ̆́ l a̠	t ɛ l a
8361	Cerneux-Pêquignot	(de la) toile	tela	NE	6.6661454	47.0169066	tălè	tălè	t ă l è	t ă̠ l ɛ	t a l ɛ
8364	Plagne	(de la) toile	tela	JU	7.284885	47.1874392	tāè̱l	tāè̱l	t ā è̱ l	t a̠ː ɛ͉ l	t aː ɛ l
8370	Courtedoux	(de la) toile	tela	JU	7.0413733	47.4101588	twaͤl	twaͤl	t w aͤ l	t w æ l	t w æ l
#
13519	L'Auberson	(de la) viande	carne	VD	6.4590043	46.8178516	tsḕṟ	tsḕṟ	ts ḕ ṟ	ts ɛː r͉	ts ɛː r
13522	Longirod	(de la) viande	carne	VD	6.2585316	46.4944282	vyãṉda	vyãṉda	v y ã ṉ d a	v j ã̠ n͉ d a̠	v j a ∼ n d a
13531	Ormont-Dessus	(de la) viande	carne	VD	7.158066	46.3514789	ṯsḕṟ	ṯsḕṟ	ṯ s ḕ ṟ	t͉ s ɛː r͉	t s ɛː r
13534	Collombey	(de la) viande	carne	VS	6.9459222	46.2679563	tsḕṟ	tsḕṟ	ts ḕ ṟ	ts ɛː r͉	ts ɛː r
13538	Lourtier	(de la) viande	carne	VS	7.265844	46.049002	tsē	tsē	ts ē	ts e̞ː	ts eː
13540	Conthey	(de la) viande	carne	VS	7.3083227	46.2334191	tsé	tsé	ts é	ts e	ts e
13546	Évolène	(de la) viande	carne	VS	7.4963134	46.1125593	tsē	tsē	ts ē	ts e̞ː	ts eː
13550	Laconnex	(de la) viande	carne	GE	6.0355571	46.1557721	vyãdȧ̱	vyãdȧ̱	v y ã d ȧ̱	v j ã̠ d ɐ͉	v j a ∼ d ɐ
13552	Hermance	(de la) viande	carne	GE	6.244375	46.302258	vyãda̱	vyãda̱	v y ã d a̱	v j ã̠ d a̠͉	v j a ∼ d a
13558	Dompierre	(de la) viande	carne	FR	6.990713	46.8520788	tsè	tsè	ts è	ts ɛ	ts ɛ
13562	Boudry	(de la) viande	carne	NE	6.837028	46.950218	tsḕr	tsḕr	ts ḕ r	ts ɛː r	ts ɛː r
13564	Landeron	(de la) viande	carne	NE	7.066851	47.055508	tc̵er	tc̵er	tc̵ e r	tʃ e̞ r	tʃ e r
13566	Côte-aux-Fées	(de la) viande	carne	NE	6.489867	46.866729	tsaͤ̄	tsaͤ̄	ts aͤ̄	ts æː	ts æː
13569	Cerneux-Pêquignot	(de la) viande	carne	NE	6.6661454	47.0169066	vyãdè	vyãdè	v y ã d è	v j ã̠ d ɛ	v j a ∼ d ɛ
13572	Plagne	(de la) viande	carne	JU	7.284885	47.1874392	tc̵ḕr	tc̵ḕr	tc̵ ḕ r	tʃ ɛː r	tʃ ɛː r
13578	Courtedoux	(de la) viande	carne	JU	7.0413733	47.4101588	tc̵ḗė̱	tc̵ḗė̱	tc̵ ḗ ė̱	tʃ eː ə͉	tʃ eː ə
13527	Prahins	(de la) viande	carne	VD	6.7383916	46.7331778	tsē	tsē	ts ē	ts e̞ː	ts eː
13541	Nendaz	(de la) viande	carne	VS	7.3047431	46.1855093	tsĕ́i̱	tsĕ́i̱	ts ĕ́ i̱	ts ĕ i͉	ts e i
13547	Grimentz	(de la) viande	carne	VS	7.5763635	46.1801158	tsĕ́i̱	tsĕ́i̱	ts ĕ́ i̱	ts ĕ i͉	ts e i
13557	Courtepin	(de la) viande	carne	FR	7.1238357	46.8652994	tsè	tsè	ts è	ts ɛ	ts ɛ
#
19905	L'Auberson	(de) jurer	jurare	VD	6.4590043	46.8178516	dzŭ̩rṑ	dzŭ̩rṑ	d z ŭ̩ r ṑ	d z y̆́ r ɔː	d z y r ɔː
19908	Longirod	(de) jurer	jurare	VD	6.2585316	46.4944282	jėraͦ̄	jėraͦ̄	j ė r aͦ̄	ʒ ə r ɒ̝ː	ʒ ə r ɒː
19917	Ormont-Dessus	(de) jurer	jurare	VD	7.158066	46.3514789	dzėrā	dzėrā	d z ė r ā	d z ə r a̠ː	d z ə r aː
19920	Collombey	(de) jurer	jurare	VS	6.9459222	46.2679563	dzėr̄ā̀	dzėr̄ā̀	d z ė r̄ ā̀	d z ə rː aː	d z ə rː aː
19926	Conthey	(de) jurer	jurare	VS	7.3083227	46.2334191	dzʋ̆rā	dzʋ̆rā	d z ʋ̆ r ā	d z ŭ r a̠ː	d z u r aː
19927	Nendaz	(de) jurer	jurare	VS	7.3047431	46.1855093	dzʋ̆rā	dzʋ̆rā	d z ʋ̆ r ā	d z ŭ r a̠ː	d z u r aː
19932	Évolène	(de) jurer	jurare	VS	7.4963134	46.1125593	zʋͧ̆rā	zʋͧ̆rā	z ʋͧ̆ r ā	z ʉ̆ r a̠ː	z ʉ r aː
19938	Hermance	(de) jurer	jurare	GE	6.244375	46.302258	jėrò͜ó	jėròó	j ė r ò ó	ʒ ə r ɔ o	ʒ ə r ɔ o
19944	Dompierre	(de) jurer	jurare	FR	6.990713	46.8520788	djŭ̩rā	djŭ̩rā	d j ŭ̩ r ā	d ʒ y̆́ r a̠ː	d ʒ y r aː
19950	Landeron	(de) jurer	jurare	NE	7.066851	47.055508	djʋė̱rá	djʋė̱rá	d j ʋ ė̱ r á	d ʒ u ə͉ r ɑ	d ʒ u ə r ɑ
19955	Cerneux-Pêquignot	(de) jurer	jurare	NE	6.6661454	47.0169066	djŭ̩rīė̱	djŭ̩rīė̱	d j ŭ̩ r ī ė̱	d ʒ y̆́ r iː ə͉	d ʒ y r iː ə
19958	Plagne	(de) jurer	jurare	JU	7.284885	47.1874392	djurīè̱	djurīè̱	d j u r ī è̱	d ʒ y r iː ɛ͉	d ʒ y r iː ɛ
19913	Prahins	(de) jurer	jurare	VD	6.7383916	46.7331778	djʋ̆rā	djʋ̆rā	d j ʋ̆ r ā	d ʒ ŭ r a̠ː	d ʒ u r aː
19924	Lourtier	(de) jurer	jurare	VS	7.265844	46.049002	dzùrā	dzùrā	d z ù r ā	d z ʏ r a̠ː	d z ʏ r aː
19933	Grimentz	(de) jurer	jurare	VS	7.5763635	46.1801158	zʋ̇rā	zʋ̇rā	z ʋ̇ r ā	z ʊ̈ r a̠ː	z ʊ r aː
19952	Côte-aux-Fées	(de) jurer	jurare	NE	6.489867	46.866729	dzė̱rī	dzė̱rī	d z ė̱ r ī	d z ə͉ r iː	d z ə r iː
19964	Courtedoux	(de) jurer	jurare	JU	7.0413733	47.4101588	djŭ̩rīè̱	djŭ̩rīè̱	d j ŭ̩ r ī è̱	d ʒ y̆́ r iː ɛ͉	d ʒ y r iː ɛ
19936	Laconnex	(de) jurer	jurare	GE	6.0355571	46.1557721	zėraͦ͜ó	zėraͦó	z ė r aͦ ó	z ə r ɒ̝ o	z ə r ɒ o
19943	Courtepin	(de) jurer	jurare	FR	7.1238357	46.8652994	dzʋ̆rā̀	dzʋ̆rā̀	d z ʋ̆ r ā̀	d z ŭ r aː	d z u r aː
19948	Boudry	(de) jurer	jurare	NE	6.837028	46.950218	dzŭ̩rā	dzŭ̩rā	d z ŭ̩ r ā	d z y̆́ r a̠ː	d z y r aː
#
19967	L'Auberson	(de) pleurer	plorare	VD	6.4590043	46.8178516	pl̮ŏ̀rṑ̩	pl̮ŏ̀rṑ̩	p l̮ ŏ̀ r ṑ̩	p ʎ ɔ̆ r	p ʎ ɔ r oː
19970	Longirod	(de) pleurer	plorare	VD	6.2585316	46.4944282	pl̮ŏraͦ̄	pl̮ŏraͦ̄	p l̮ ŏ r aͦ̄	p ʎ ŏ̞ r ɒ̝ː	p ʎ o r ɒː
19975	Prahins	(de) pleurer	plorare	VD	6.7383916	46.7331778	pl̮ŏ̀rā	pl̮ŏ̀rā	p l̮ ŏ̀ r ā	p ʎ ɔ̆ r a̠ː	p ʎ ɔ r aː
19979	Ormont-Dessus	(de) pleurer	plorare	VD	7.158066	46.3514789	pṣ̍ŏ̀rā	pṣ̍ŏ̀rā	p ṣ̍ ŏ̀ r ā	p θˡ ɔ̆ r a̠ː	p θˡ ɔ r aː
19982	Collombey	(de) pleurer	plorare	VS	6.9459222	46.2679563	pṣorā̀	pṣorā̀	p ṣ o r ā̀	p θ o̞ r aː	p θ o r aː
19988	Conthey	(de) pleurer	plorare	VS	7.3083227	46.2334191	pfŏ̀rā	pfŏ̀rā	pf ŏ̀ r ā	pf ɔ̆ r a̠ː	pf ɔ r aː
19989	Nendaz	(de) pleurer	plorare	VS	7.3047431	46.1855093	plŏ̀ra	plŏ̀ra	p l ŏ̀ r a	p l ɔ̆ r a̠	p l ɔ r a
19994	Évolène	(de) pleurer	plorare	VS	7.4963134	46.1125593	plŏ̀rā	plŏ̀rā	p l ŏ̀ r ā	p l ɔ̆ r a̠ː	p l ɔ r aː
20000	Hermance	(de) pleurer	plorare	GE	6.244375	46.302258	pl̮œ́rò͜ó̱	pl̮œ́ròó̱	p l̮ œ́ r ò ó̱	p ʎ ø r ɔ o͉	p ʎ ø r ɔ o
20006	Dompierre	(de) pleurer	plorare	FR	6.990713	46.8520788	pl̮ŏ̀rā	pl̮ŏ̀rā	p l̮ ŏ̀ r ā	p ʎ ɔ̆ r a̠ː	p ʎ ɔ r aː
20012	Landeron	(de) pleurer	plorare	NE	7.066851	47.055508	pyòrá	pyòrá	p y ò r á	p j ɔ r ɑ	p j ɔ r ɑ
20017	Cerneux-Pêquignot	(de) pleurer	plorare	NE	6.6661454	47.0169066	pl̮œ̆̀rā	pl̮œ̆̀rā	p l̮ œ̆̀ r ā	p ʎ œ̆ r a̠ː	p ʎ œ r aː
20020	Plagne	(de) pleurer	plorare	JU	7.284885	47.1874392	pyèrè	pyèrè	p y è r è	p j ɛ r ɛ	p j ɛ r ɛ
19986	Lourtier	(de) pleurer	plorare	VS	7.265844	46.049002	pl̑œu̱rā	pl̑œu̱rā	p l̑ œ u̱ r ā	p  ø̞ y͉ r a̠ː	p lʲ ø y r aː
19995	Grimentz	(de) pleurer	plorare	VS	7.5763635	46.1801158	płŏ̀rā	płŏ̀rā	p ł ŏ̀ r ā	p  ɔ̆ r a̠ː	p ɬ ɔ r aː
20026	Courtedoux	(de) pleurer	plorare	JU	7.0413733	47.4101588	pūė̱raͤ̄	pūė̱raͤ̄	p ū ė̱ r aͤ̄	p ỹː ə͉ r æː	p yː ∼ ə r æː
20010	Boudry	(de) pleurer	plorare	NE	6.837028	46.950218	pç̑ŏrā	pç̑ŏrā	p ç̑ ŏ r ā	p ç ŏ̞ r a̠ː	p ç o r aː
19998	Laconnex	(de) pleurer	plorare	GE	6.0355571	46.1557721	pl̮œ̀raͦ͜ó	pl̮œ̀raͦó	p l̮ œ̀ r aͦ ó	p ʎ  r ɒ̝ o	p ʎ œ r ɒ o
20005	Courtepin	(de) pleurer	plorare	FR	7.1238357	46.8652994	pç̑ŏ̀rā̀	pç̑ŏ̀rā̀	p ç̑ ŏ̀ r ā̀	p ç ɔ̆ r aː	p ç ɔ r aː
20014	Côte-aux-Fées	(de) pleurer	plorare	NE	6.489867	46.866729	plœ̆̀rḗ	plœ̆̀rḗ	p l œ̆̀ r ḗ	p l œ̆ r eː	p l œ r eː
#
20029	L'Auberson	(de) sauter	saltare	VD	6.4590043	46.8178516	sœ̄́tṑ	sœ̄́tṑ	s œ̄́ t ṑ	s øː t ɔː	s øː t ɔː
20032	Longirod	(de) sauter	saltare	VD	6.2585316	46.4944282	c̵aͦ̄ʋ̱taͦ̄	c̵aͦ̄ʋ̱taͦ̄	c̵ aͦ̄ ʋ̱ t aͦ̄	ʃ ɒ̝ː u͉ t ɒ̝ː	ʃ ɒː u t ɒː
20037	Prahins	(de) sauter	saltare	VD	6.7383916	46.7331778	c̵a̱ṑtā	c̵a̱ṑtā	c̵ a̱ ṑ t ā	ʃ a̠͉ ɔː t a̠ː	ʃ a ɔː t aː
20041	Ormont-Dessus	(de) sauter	saltare	VD	7.158066	46.3514789	c̵̾a͜òtā	c̵̾aòtā	c̵̾ a ò t ā	ʃ a̠ ɔ t a̠ː	ʃ a ɔ t aː
20044	Collombey	(de) sauter	saltare	VS	6.9459222	46.2679563	sœu̱tā̀	sœu̱tā̀	s œ u̱ t ā̀	s ø̞ y͉ t aː	s ø y t aː
20050	Conthey	(de) sauter	saltare	VS	7.3083227	46.2334191	c̵̾œu̱tā	c̵̾œu̱tā	c̵̾ œ u̱ t ā	ʃ ø̞ y͉ t a̠ː	ʃ ø y t aː
20051	Nendaz	(de) sauter	saltare	VS	7.3047431	46.1855093	c̵œͦ̆ʋ̱tā	c̵œͦ̆ʋ̱tā	c̵ œͦ̆ ʋ̱ t ā	ʃ ɞ̆ u͉ t a̠ː	ʃ ɞ u t aː
20056	Évolène	(de) sauter	saltare	VS	7.4963134	46.1125593	c̵ŏ́ʋ̱·tā	c̵ŏ́ʋ̱·tā	c̵ ŏ́ ʋ̱ · t ā	ʃ ŏ u͉ t a̠ː	ʃ o u t aː
20062	Hermance	(de) sauter	saltare	GE	6.244375	46.302258	c̵œ́tò͜ó̱	c̵œ́tòó̱	c̵ œ́ t ò ó̱	ʃ ø t ɔ o͉	ʃ ø t ɔ o
20068	Dompierre	(de) sauter	saltare	FR	6.990713	46.8520788	c̵ăò̱tā	c̵ăò̱tā	c̵ ă ò̱ t ā	ʃ ă̠ ɔ͉ t a̠ː	ʃ a ɔ t aː
20074	Landeron	(de) sauter	saltare	NE	7.066851	47.055508	sʋtá	sʋtá	s ʋ t á	s u t ɑ	s u t ɑ
20079	Cerneux-Pêquignot	(de) sauter	saltare	NE	6.6661454	47.0169066	sṓtă	sṓtă	s ṓ t ă	s oː t ă̠	s oː t a
20082	Plagne	(de) sauter	saltare	JU	7.284885	47.1874392	sṑtè	sṑtè	s ṑ t è	s ɔː t ɛ	s ɔː t ɛ
20048	Lourtier	(de) sauter	saltare	VS	7.265844	46.049002	c̵̾œ̀u̱tā	c̵̾œ̀u̱tā	c̵̾ œ̀ u̱ t ā	ʃ  y͉ t a̠ː	ʃ œ y t aː
20057	Grimentz	(de) sauter	saltare	VS	7.5763635	46.1801158	c̵ʋ̆ḵtā	c̵ʋ̆ḵtā	c̵ ʋ̆ ḵ t ā	ʃ ŭ k͉ t a̠ː	ʃ u k t aː
20088	Courtedoux	(de) sauter	saltare	JU	7.0413733	47.4101588	sā́taͤ̄	sā́taͤ̄	s ā́ t aͤ̄	s ɑː t æː	s ɑː t æː
20067	Courtepin	(de) sauter	saltare	FR	7.1238357	46.8652994	c̵ò̱͜ótā̀	c̵ò̱ótā̀	c̵ ò̱ ó t ā̀	ʃ ɔ͉ o t aː	ʃ ɔ o t aː
20076	Côte-aux-Fées	(de) sauter	saltare	NE	6.489867	46.866729	sāté	sāté	s ā t é	s a̠ː t e	s aː t e
20060	Laconnex	(de) sauter	saltare	GE	6.0355571	46.1557721	sœ̀u̱taͦ͜ó	sœ̀u̱taͦó	s œ̀ u̱ t aͦ ó	s  y͉ t ɒ̝ o	s œ y t ɒ o
20072	Boudry	(de) sauter	saltare	NE	6.837028	46.950218	sŭ̩tā	sŭ̩tā	s ŭ̩ t ā	s y̆́ t a̠ː	s y t aː
#
12530	Longirod	(des) brassées	braciatas	VD	6.2585316	46.4944282	brăsī̩è	brăsī̩è	b r ă s ī̩ è	b r ă̠ s íː ɛ	b r a s ˈ/iː ɛ
12539	Ormont-Dessus	(des) brassées	braciatas	VD	7.158066	46.3514789	brā̩c̵ĕ̀	brā̩c̵ĕ̀	b r ā̩ c̵ ĕ̀	b r á̠ː ʃ ɛ̆	b r ˈ/aː ʃ ɛ
12542	Collombey	(des) brassées	braciatas	VS	6.9459222	46.2679563	brắc̵ĕ	brắc̵ĕ	b r ắ c̵ ĕ	b r ɑ̆ ʃ ĕ̞	b r ɑ ʃ e
12554	Évolène	(des) brassées	braciatas	VS	7.4963134	46.1125593	brăc̵yë	brăc̵yë	b r ă c̵ y ë	b r ă̠ ʃ j ɛ̈	b r a ʃ j ɛ
12558	Laconnex	(des) brassées	braciatas	GE	6.0355571	46.1557721	brăfīë̱	brăfīë̱	b r ă f ī ë̱	b r ă̠ f iː ɛ͉̈	b r a f iː ɛ
12570	Boudry	(des) brassées	braciatas	NE	6.837028	46.950218	brăc̵ĕ̀	brăc̵ĕ̀	b r ă c̵ ĕ̀	b r ă̠ ʃ ɛ̆	b r a ʃ ɛ
12527	L'Auberson	(des) brassées	braciatas	VD	6.4590043	46.8178516	brăc̵ĕ̀	brăc̵ĕ̀	b r ă c̵ ĕ̀	b r ă̠ ʃ ɛ̆	b r a ʃ ɛ
12535	Prahins	(des) brassées	braciatas	VD	6.7383916	46.7331778	brắc̵ĕ̀	brắc̵ĕ̀	b r ắ c̵ ĕ̀	b r ɑ̆ ʃ ɛ̆	b r ɑ ʃ ɛ
12546	Lourtier	(des) brassées	braciatas	VS	7.265844	46.049002	brāc̵yë̱	brāc̵yë̱	b r ā c̵ y ë̱	b r a̠ː ʃ j ɛ͉̈	b r aː ʃ j ɛ
12548	Conthey	(des) brassées	braciatas	VS	7.3083227	46.2334191	brāc̵̾yĕ	brāc̵̾yĕ	b r ā c̵̾ y ĕ	b r a̠ː ʃ j ĕ̞	b r aː ʃ j e
12549	Nendaz	(des) brassées	braciatas	VS	7.3047431	46.1855093	brac̵yȧ	brac̵yȧ	b r a c̵ y ȧ	b r a̠ ʃ j ɐ	b r a ʃ j ɐ
12555	Grimentz	(des) brassées	braciatas	VS	7.5763635	46.1801158	brăc̵yĕ	brăc̵yĕ	b r ă c̵ y ĕ	b r ă̠ ʃ j ĕ̞	b r a ʃ j e
12560	Hermance	(des) brassées	braciatas	GE	6.244375	46.302258	braͤ̆syė̱	braͤ̆syė̱	b r aͤ̆ s y ė̱	b r æ̆ s j ə͉	b r æ s j ə
12565	Courtepin	(des) brassées	braciatas	FR	7.1238357	46.8652994	brằc̵̾ĕ̀	brằc̵̾ĕ̀	b r ằ c̵̾ ĕ̀	b r ă ʃ ɛ̆	b r a ʃ ɛ
12566	Dompierre	(des) brassées	braciatas	FR	6.990713	46.8520788	brac̵è	brac̵è	b r a c̵ è	b r a̠ ʃ ɛ	b r a ʃ ɛ
12572	Landeron	(des) brassées	braciatas	NE	7.066851	47.055508	brăṯc̵ĕ́	brăṯc̵ĕ́	b r ă ṯ c̵ ĕ́	b r ă̠ t͉ ʃ ĕ	b r a t ʃ e
12574	Côte-aux-Fées	(des) brassées	braciatas	NE	6.489867	46.866729	brăc̵ĕ̀	brăc̵ĕ̀	b r ă c̵ ĕ̀	b r ă̠ ʃ ɛ̆	b r a ʃ ɛ
12577	Cerneux-Pêquignot	(des) brassées	braciatas	NE	6.6661454	47.0169066	brĕ̀syă	brĕ̀syă	b r ĕ̀ s y ă	b r ɛ̆ s j ă̠	b r ɛ s j a
12580	Plagne	(des) brassées	braciatas	JU	7.284885	47.1874392	brasīė̱	brasīė̱	b r a s ī ė̱	b r a̠ s iː ə͉	b r a s iː ə
#
7815	L'Auberson	(des) ciseaux	forfices	VD	6.4590043	46.8178516	fŏ̀rsĕ̩̀tè	fŏ̀rsĕ̩̀tè	f ŏ̀ r s ĕ̩̀ t è	f ɔ̆ r s ɛ̆́ t ɛ	f ɔ r s ɛ t ɛ
7818	Longirod	(des) ciseaux	forfices	VD	6.2585316	46.4944282	sĭzó	sĭzó	s ĭ z ó	s ĭ z o	s ɪ z o
7823	Prahins	(des) ciseaux	forfices	VD	6.7383916	46.7331778	ĕ̀fō̩rsè̱	ĕ̀fō̩rsè̱	ĕ̀ f ō̩ r s è̱	ɛ̆ f  r s ɛ͉	ɛ f oː r s ɛ
7827	Ormont-Dessus	(des) ciseaux	forfices	VD	7.158066	46.3514789	faͦ̄rsè̱	faͦ̄rsè̱	f aͦ̄ r s è̱	f ɒ̝ː r s ɛ͉	f ɒː r s ɛ
7830	Collombey	(des) ciseaux	forfices	VS	6.9459222	46.2679563	fṑrfè̱	fṑrfè̱	f ṑ r f è̱	f ɔː r f ɛ͉	f ɔː r f ɛ
7834	Lourtier	(des) ciseaux	forfices	VS	7.265844	46.049002	fṑrç̑l̮ė̱	fṑrç̑l̮ė̱	f ṑ r ç̑ l̮ ė̱	f ɔː r ç ʎ ə͉	f ɔː r ç ʎ ə
7836	Conthey	(des) ciseaux	forfices	VS	7.3083227	46.2334191	fṓrṣë̱	fṓrṣë̱	f ṓ r ṣ ë̱	f oː r θ ɛ͉̈	f oː r θ ɛ
7837	Nendaz	(des) ciseaux	forfices	VS	7.3047431	46.1855093	fṑrc̵	fṑrc̵	f ṑ r c̵	f ɔː r ʃ	f ɔː r ʃ
